,H_IMDB,H_IMDA,H_CTL,M_IMDA,M_IMDB,M_CTL,R_IMDA,R_IMDB,R_CTL
LOC100740054,37.31533303,44.72874094,46.5600376,46.20532386,47.3855208,46.22773078,44.55371434,45.60504755,44.32255589
LOC100740055,21.62530744,21.59305143,21.567587,22.82322196,23.08724069,20.52048499,23.69176447,23.43459771,22.05641545
LOC100740056,4.256862762,4.457385171,4.639949168,4.240895787,4.380569826,4.483410222,4.493524906,4.261658707,4.415566655
LOC100740057,30.23634172,28.59645905,27.63091937,28.95832505,31.28027716,26.93539903,30.01530856,29.83962014,27.33701044
LOC100740058,0.528932433,0.635045101,0.480435772,0.720142358,0.49666765,0.320481227,0.492761292,0.430836396,0.608051893
LOC100740059,344.1157235,322.1208468,313.0317842,305.9199459,376.9199778,302.8124614,317.3895796,352.5513015,317.5878648
LOC100740060,27.51072073,27.64115444,25.61591519,27.28330033,26.48151732,26.13621064,28.0904411,27.43956062,27.57750957
LOC100740061,9.92491115,9.739983632,9.150697747,10.05057913,10.16839175,9.262423523,9.889149945,9.879230361,9.679724868
LOC100740063,38.27839935,40.84251048,46.95024857,41.79793803,41.34336128,41.03707109,38.87436335,38.905121,42.27701892
LOC100740064,23.26271646,18.03919739,18.16813999,16.66733474,17.69983334,15.14351194,18.74880046,19.91076451,18.19549095
LOC100740065,0,0,0,0.008395045,0.012718189,0,0.015483546,0,0
LOC100740066,78.17849047,74.86655294,75.00590381,76.72016011,80.72159249,71.8415628,81.82268154,83.70428458,76.02300303
LOC100740067,94.03747156,97.71956016,102.277764,105.1455126,113.0862459,101.9959828,116.0540552,114.5011174,103.4117488
LOC100740069,8.594491064,7.512805438,5.84760164,6.387581246,8.219850505,6.044339016,7.672929094,7.735000216,6.710693736
LOC100740070,23.50248188,18.02706946,20.21596483,20.12006838,19.73936071,18.32109219,20.98026425,18.401309,20.8898355
LOC100740071,7.003672567,7.134015377,7.843366055,6.589752578,6.786516548,7.011524359,6.112803838,6.955526861,7.126044861
LOC100740073,21.10379312,21.58677061,21.5639351,23.58120047,23.99694133,23.24062704,23.75347625,22.48253464,23.25237662
LOC100740074,24.92833983,18.36762947,17.27767856,20.74630715,20.91558336,19.84144417,22.15589458,18.88148711,21.55839636
LOC100740075,2.286627865,1.044226285,0.847678663,1.076128745,1.022960506,0.714493982,1.135894372,1.07703883,0.96371091
LOC100740078,0.237361128,0.205419648,0.133793632,0.749239619,0.704556926,0.389028318,0.75076307,0.255702418,0.63266609
LOC100740079,2.298887807,2.19940733,2.631973339,2.313320172,2.362654676,2.296401781,2.132286858,2.351330868,2.389691988
LOC100740080,4.494553206,4.632678057,4.789596566,3.89316888,4.26218585,3.834506443,3.512681454,3.447247017,4.33563815
LOC100740081,65.82498037,51.49953394,45.15146627,52.428506,56.28748457,44.39844245,60.01561966,55.26291579,52.28535087
LOC100740082,102.3696599,102.548841,100.7879386,106.0937712,108.9161058,101.0138006,110.5639399,112.1830955,103.710868
LOC100740083,44.25490865,52.32804017,53.50547164,56.22054372,57.13259925,56.45588125,55.74780321,57.14235001,54.44610453
LOC100740085,0.485369766,0.493156347,0.617708251,0.611781013,0.6894394,0.608029845,0.606730011,0.433525526,0.481994959
LOC100740086,166.5455704,173.7236299,164.4707285,178.9538285,177.624754,170.0426081,173.1546288,160.629201,174.9283909
LOC100740087,38.76977159,41.71522557,39.47931167,40.04817434,40.39852053,39.11598815,41.71061345,41.61677733,40.42210546
LOC100740088,0.032132182,0.074853456,0.011086297,0.041492329,0.048460844,0.059999254,0.077086698,0.074483494,0.058736193
LOC100740089,18.16395689,18.9534799,20.10695031,20.08684174,19.58566921,19.34553111,20.12797943,19.54888586,20.26332488
LOC100740090,8.604312017,8.762077201,9.222254743,8.986508595,10.13745199,9.046860198,8.996816952,10.18926219,8.993629324
LOC100740091,57.24774521,57.67461288,59.65073898,55.91705608,54.54856966,51.47552413,54.13756933,57.88985833,49.56745562
LOC100740092,69.6934389,60.00577055,60.90212761,61.99435684,65.17437622,58.81737456,66.08853332,64.52086828,61.72007451
LOC100740094,22.56766046,21.7844151,24.25958978,21.66531663,23.18298533,21.44935889,20.99619909,21.6719553,22.31493353
LOC100740095,5.479730063,5.332572186,5.720869688,5.741415907,5.725842954,5.036576736,4.712538959,5.477248744,5.795902745
LOC100740096,75.31276103,83.30490878,82.84031024,83.58701315,83.61435083,80.79129634,83.67177566,82.37661537,82.88596494
LOC100740097,5.655595194,6.42761995,6.989467364,6.378650772,6.860972843,6.516913753,6.474126532,7.334241993,6.104086008
LOC100740098,75.35396595,86.66388391,87.10509496,90.38662288,88.78406919,85.25237806,88.79131276,89.39647933,84.83010006
LOC100740099,21.47897342,23.89988414,21.89471899,21.46822273,21.97358751,21.43397655,20.99854401,21.48822073,22.70498835
LOC100740100,34.15016526,35.34607252,37.13522713,35.50461371,35.49239434,33.3388099,36.59584906,35.36109827,34.66415832
LOC100740101,16.55767707,15.95800755,14.61257767,16.37087948,17.09694128,15.54884555,17.36024617,16.80636071,16.24591006
LOC100740102,55.43204992,52.27284885,50.42348283,55.56271666,56.23322438,52.80402093,57.7366545,54.90292995,55.22351742
LOC100740103,0,0,0,0,0,0,0,0.008839842,0.005478856
LOC100740104,0.052125822,0.04897653,0.030594069,0.039740864,0.035686989,0.041643867,0.040824155,0.053076565,0.082797639
LOC100740105,32.64219743,30.20291197,31.80053898,34.28614787,37.0654097,33.78233733,35.01321457,38.31064571,33.14849956
LOC100740106,0.128620759,0.090026888,0.082497305,3.018716311,0.099515243,1.311052119,2.099289395,0.167049822,2.553680844
LOC100740107,37.31389256,38.13077045,35.55841258,38.90378637,40.16468224,36.36438593,41.01110394,40.92225153,38.13784129
LOC100740108,21.6685107,23.91037208,26.33976072,26.65215955,25.90519691,25.32057394,27.07401891,28.98373019,26.21823307
LOC100740109,46.90033532,45.12403161,43.46096008,46.47653658,46.78328991,42.52383247,46.85378496,47.49446523,46.40976599
LOC100740110,11.41303791,11.57852538,11.78276394,11.18206399,10.96775923,10.21891764,10.95907158,11.01411971,10.93639529
LOC100740112,14.98769596,15.26777404,13.84422977,12.61996898,12.49847746,12.24539082,13.58713585,12.77477222,14.29673548
LOC100740113,53.75666453,52.26893001,54.84789341,55.83048964,54.47158838,47.7875562,56.84518174,59.02410295,49.23504404
LOC100740114,4.062074316,3.865661798,2.957154477,3.393208714,2.998333919,2.052500171,3.668302131,3.199485832,3.445851163
LOC100740115,21.20974773,23.58904757,25.36077864,26.1697613,24.67227452,25.32498404,25.56853384,24.23872202,25.35834078
LOC100740117,81.43176706,81.59373153,81.60727887,81.37359515,74.67701493,70.5509621,81.39616281,81.33919409,74.65180864
LOC100740118,8.86926653,7.80300893,7.684001908,8.087451873,8.319333244,7.707594069,7.956615771,8.344752588,8.627841837
LOC100740119,46.00895483,48.99696816,49.37427578,44.05269821,47.75325362,42.78663146,37.79610533,37.65175194,46.4051928
LOC100740120,1.870503744,1.35851009,1.297079007,1.325077142,1.388826312,0.995188306,1.375473702,1.445345506,1.331211588
LOC100740122,7.92001399,8.596687969,9.110293234,8.891504519,8.851533131,8.711079328,8.777192404,9.794500235,8.256775243
LOC100740123,17.50388214,17.67216843,17.46985458,18.46816572,20.09383835,18.13920524,19.87388534,19.56601208,18.95629909
LOC100740124,0.110308485,0.113222985,0.154076533,0.140977729,0.123164891,0.102391969,0.096968276,0.10652905,0.093534695
LOC100740125,11.80173135,12.34746275,12.82669147,13.05480463,13.82759134,12.76800971,13.71752832,13.76553116,12.81731385
LOC100740126,8.219412661,10.6817522,13.60517618,10.52305692,8.831931147,8.166043822,8.149999436,7.72393072,11.29955057
LOC100740127,140.8130608,140.442897,131.9456667,130.6216545,130.3243867,123.8188422,130.4985575,131.1429442,138.2772787
LOC100740128,40.21642692,44.9932225,40.30112258,46.99276244,48.10624571,41.40555167,44.73932428,41.0442735,39.61195045
LOC100740129,14.0384684,14.53085964,14.03114554,14.47436341,14.44434272,14.250962,14.06014198,15.27290556,13.99818961
LOC100740130,126.9802679,93.55520939,104.2889726,93.38283609,87.54281767,88.9803986,89.98562285,88.03889254,94.19283854
LOC100740131,13.00021211,13.25340008,13.80427516,13.54995187,13.19762373,12.56382643,13.59079734,13.42594401,13.08643572
LOC100740132,25.13617245,25.59711088,28.43437618,24.22695409,25.53385699,24.05456862,23.70400476,24.51265408,26.15365303
LOC100740133,46.75692698,46.88051186,43.90651097,46.73600092,45.84914122,45.24241342,48.14427397,45.96950408,47.40340215
LOC100740134,32.74806242,32.00787903,31.89395979,32.12387757,32.08473564,29.84828797,31.67086029,34.47666467,31.87637377
LOC100740135,0.989034162,0.938514784,1.229220003,45.27070047,1.223662747,1.51628031,1.109191191,93.9290336,1.805448735
LOC100740136,19.28681643,20.71491058,22.33458713,18.16013239,18.52211766,16.51185193,16.30408981,16.05635025,18.18060379
LOC100740138,45.19001217,46.13652804,44.33825876,42.68102602,44.64165026,39.06295061,44.79228419,44.95432361,40.68549261
LOC100740139,1.537840978,1.465444938,1.699875064,1.546088371,1.344202726,1.275107293,1.247605727,1.281551575,1.398717714
LOC100740140,6.960550752,6.785036958,7.851795563,7.741869197,8.36468542,7.742481079,7.820516295,7.841986722,7.587846291
LOC100740141,90.03717305,109.3903097,108.1277728,112.792612,106.1979106,111.1529211,110.0272211,111.3063433,108.7534168
LOC100740142,30.95842479,31.23303744,30.69368035,30.54551275,31.66021062,29.90127163,32.03284856,32.56047076,29.88855263
LOC100740144,43.08480712,34.17529242,35.35905876,35.08312814,37.42721561,32.2356981,38.01976386,37.9759004,33.61935988
LOC100740145,12.1345485,12.77727538,12.1662678,13.7915058,14.3532007,12.41858369,16.09955784,12.56114784,13.44006814
LOC100740146,64.05919306,74.85267051,76.70215919,71.09812739,70.01209421,73.44710167,69.28247634,72.92433141,70.56676514
LOC100740147,1.962842474,1.785988575,1.903153685,1.62749179,1.613761024,1.492150297,1.622709282,1.560682237,1.676100426
LOC100740148,13.56492849,14.81255727,14.22253433,14.74219991,15.55100124,14.94989577,15.25787524,15.547341,14.75220638
LOC100740149,10.96073626,11.93791934,14.54421894,11.50529975,11.03895062,11.41395597,11.95152152,9.258714004,11.12223948
LOC100740150,13.95470897,13.4102067,13.14086811,12.92714889,13.34426021,12.10488656,12.56575102,13.48133117,13.69256738
LOC100740151,16.65140388,18.2146189,17.44274903,19.23976927,17.39013564,24.46234924,18.3124527,24.59509558,19.03688978
LOC100740153,423.8877955,364.8498997,305.918166,308.1929758,302.2324554,282.4347893,335.9333336,369.9733804,320.2416417
LOC100740154,29.95132615,27.12620883,30.65612907,30.19258465,29.70693508,28.50216102,33.16453015,34.15790787,26.33806529
LOC100740155,0.244431759,0.140703744,0.135971111,0.178397892,0.100477856,0.130269844,0.20228032,0.205590236,0.148333478
LOC100740157,32.87643275,33.57132272,33.27224393,32.76153722,32.39999917,30.5929447,32.45370675,35.51901239,31.93846322
LOC100740158,0.007266312,0.02838712,0.042529161,0.058067032,0.036065866,0.007003524,0.024128339,0.056581889,0.006233085
LOC100740159,19.86979439,18.65889803,15.87425899,16.6148376,17.95246916,15.62926872,17.54076272,18.33461448,18.01360331
LOC100740160,13.66164082,12.92335001,13.98454963,12.13903601,12.16453082,11.55319512,11.50225345,11.83746815,12.74489947
LOC100740161,42.24348964,54.50848923,63.53598913,61.54572709,62.17290466,64.23486384,59.70363882,59.09542034,62.36374981
LOC100740162,0.928358241,0.949825396,0.987867973,1.129670411,1.185672862,1.251515594,1.114626874,1.223551851,1.112939567
LOC100740163,40.38159685,38.18583799,40.94351452,36.23706455,40.94138243,32.86852286,34.52583267,37.1291675,37.3819731
LOC100740165,84.84792759,81.06739884,72.80045029,78.13260574,77.56106749,75.01681884,78.47282818,76.1971147,78.12855155
LOC100740166,137.4998047,153.7698735,154.0801684,146.8365488,157.4985661,140.4938356,145.391541,167.7522185,135.1422181
LOC100740167,50.84636591,53.66195844,57.87044423,56.92460149,56.81550645,55.48945637,55.78559765,56.4462065,54.910219
LOC100740168,39.91755681,40.30575127,38.83015444,42.28538483,43.66233492,40.70990544,43.90752289,42.92069649,42.88910361
LOC100740169,21.98387621,23.91464833,24.2673101,23.23067719,24.00053728,23.67672209,23.85335232,25.02983562,23.28117918
LOC100740170,0.096312014,0.02079599,0.009195067,0.041572031,0,0.032035928,0.009677491,0.03166705,0.009652323
LOC100740171,4.701910549,6.308562905,3.735006296,5.130269676,5.166715369,5.261219334,5.525938175,6.265030673,5.582433931
LOC100740172,0.029314364,0.058399317,0.008905431,0.026685529,0.033055885,0.007156449,0.010691391,0.011033675,0.061648733
LOC100740173,42.61909745,46.0406975,43.67680604,44.04456628,46.2820464,42.45104546,47.5392724,45.25111179,45.42611763
LOC100740174,10.63047913,9.966322976,10.74806754,10.94904737,10.24126085,10.78603179,10.71126125,10.8621946,10.29690371
LOC100740175,140.8452399,150.3595522,164.1778455,140.094205,150.8049945,124.2696369,107.6975429,120.3527145,134.755884
LOC100740176,1.848341323,1.880089051,1.941070346,1.79530089,1.925169547,1.862185941,1.766858406,1.720909427,1.78667519
LOC100740177,0.133211305,0.106693027,0.121959243,0.106605771,0.166701828,0.094928626,0.31308362,0.097488842,0.151934828
LOC100740178,75.85253052,72.48791899,67.63968981,68.00767327,69.01854811,62.51102026,69.71607225,66.48335304,68.5196712
LOC100740179,49.86337725,46.93149051,41.84441376,45.54874066,46.70235979,43.93406682,51.19052324,45.76016207,46.11144998
LOC100740181,12.65482609,14.16676207,13.9989544,14.42785132,14.48794806,14.48743148,14.59085688,14.68310678,15.19526584
LOC100740182,2.706842948,3.224275185,2.707519027,2.820820987,2.594425578,2.385665629,2.536720326,2.714670543,2.966402397
LOC100740183,18.92492474,19.13362035,18.77118999,19.56747375,19.35130527,20.66183058,21.08567933,21.2677095,20.44692122
LOC100740184,4.711308521,4.709007047,4.839284863,4.939460085,5.400993817,4.83463424,5.169039285,5.616073684,4.959614402
LOC100740185,21.39223019,23.96443523,24.88807037,26.11508345,26.29837094,24.78986578,26.52847873,27.8830311,23.46378179
LOC100740186,0.022869271,0.022927372,0.049132031,0.025975164,0.015035135,0.002544489,0.016931174,0.017212112,0.036320408
LOC100740187,42.10674262,43.5441674,41.04611952,43.38690473,43.88881227,41.76547311,43.95319455,42.60334936,43.45773592
LOC100740188,53.3256921,54.83722951,75.4448447,51.08627005,56.82484323,45.22622405,40.14639525,46.06570167,51.85906592
LOC100740189,0.01390589,0,0,0,0.013267114,0.007170892,0,0,0.026358097
LOC100740190,41.01440893,43.0863593,39.61458744,42.44214847,43.79521292,40.8364281,43.44222761,40.84137037,43.14384305
LOC100740191,3.758962662,2.416007336,1.88359114,2.199744042,2.579941523,1.685466491,3.784912833,2.234695879,2.282529537
LOC100740193,13.00109991,13.52596124,16.33473041,11.44742307,11.52777558,10.35678064,9.213122938,9.158667378,11.73734425
LOC100740194,9.512932174,7.733576496,8.221138598,8.190874196,9.167778565,7.732253178,8.495600007,8.382833043,7.917516881
LOC100740195,38.48751256,37.59450311,40.1414951,33.70474917,32.29789215,30.27921565,30.97924699,32.10389231,33.48362528
LOC100740197,11.06586409,10.25855365,10.29022244,9.715236427,9.272508489,8.71203977,9.119043899,9.132256676,9.409535801
LOC100740198,30.85244987,28.64691742,26.67115101,28.65418624,28.90363468,26.29306828,30.18629997,31.83270444,27.82279697
LOC100740200,12.3961916,12.13735028,11.23961507,10.30179533,11.13371526,9.740060979,10.15887561,10.9254677,10.64671368
LOC100740202,9.333848229,10.41199836,10.10844701,10.07678566,10.73128534,9.941993896,11.34002526,10.37452712,9.892895175
LOC100740203,27.47148107,26.53553787,25.86266516,26.45896294,29.24672691,25.41025104,28.50935301,27.62714442,26.20422299
LOC100740204,44.87489141,45.44365022,47.98222587,43.6662753,44.97658366,41.43290391,40.42529499,43.42617584,43.66934751
LOC100740205,10.63275966,8.841502146,9.673522356,9.626539633,10.3681766,9.98696758,9.340838568,9.970629406,8.933962783
LOC100740206,2.686966318,2.511962745,2.086941122,1.909853815,1.844308314,1.977922974,2.203285965,1.842049499,1.740906894
LOC100740207,40.76226026,34.17528423,41.56991264,31.09865148,28.78580523,25.90223561,21.29192709,22.88993265,31.38369541
LOC100740208,22.00064347,24.91392828,26.24184589,24.95618875,23.93879685,24.18395272,25.53706524,26.44375119,22.88586989
LOC100740209,9.812455425,10.0028117,9.618644526,9.050215886,9.205367096,8.487747726,9.016391716,8.867062952,8.88165191
LOC100740210,41.17036365,40.16557493,38.49488101,41.74524921,39.04718761,39.55672233,42.51456546,40.78177063,38.6515136
LOC100740211,14.55060511,16.91138301,18.47394468,19.54972564,18.56140216,20.5284714,18.52183397,18.49616945,18.94212251
LOC100740212,30.79012947,34.06078477,33.13261261,36.58857806,36.03956498,33.93181524,36.43198646,35.51292231,38.61218635
LOC100740213,0.522182522,0.656415479,0.441374951,0.611642668,0.642335609,0.545286036,0.523387637,0.494964601,0.595940739
LOC100740214,8.46166306,7.782803324,7.955951485,8.660748387,9.244591037,8.021819189,8.668313495,8.854300071,8.26748067
LOC100740215,23.93222409,26.17125069,25.15023741,26.70390124,26.20412284,24.72375575,27.13835112,30.77008328,25.95211929
LOC100740216,171.2202367,152.5380101,147.4020792,164.8424324,153.3115269,142.4443607,165.9822593,189.7367215,152.144907
LOC100740217,78.76286939,83.09832681,82.84041953,81.06722801,83.42669336,73.03249545,81.10761912,87.6032386,73.70721797
LOC100740218,14.85079256,16.62448191,17.90947747,19.0642047,14.49720274,15.85637442,23.14398584,22.21858193,15.67303393
LOC100740219,17.0034661,16.76327399,20.20898261,18.77421907,21.53968938,18.54783335,18.00052179,18.28454353,18.88188248
LOC100740220,18.75112562,18.22298194,17.56252211,17.9315282,18.71396576,15.94109965,18.63083918,18.18951958,17.57009117
LOC100740221,7.400044778,7.394988819,7.681612839,7.6157122,8.06051123,7.869683557,8.549178768,8.75470916,8.26649485
LOC100740223,0.273431664,0.313106795,0.399563755,0.94897285,0.631579247,2.174277808,1.039100684,0.739788736,0.606832559
LOC100740224,165.4833443,216.4457986,188.0815605,212.0441669,202.3913451,284.8382263,201.7530017,250.0607658,215.8497254
LOC100740225,77.95829821,78.17684355,93.03439898,78.97571492,90.30450328,85.55309344,79.97670749,84.61475557,78.1889713
LOC100740227,25.47813393,25.14236943,24.52330913,23.39916071,24.42516656,23.03587217,23.10536807,23.5270724,24.2250638
LOC100740228,177.864644,198.3656774,194.6926005,204.7729457,202.257303,200.0977072,204.201235,204.7466447,202.6599205
LOC100740229,26.59889904,25.76451207,23.39759371,25.12611661,26.51177911,22.26398628,27.84230318,26.91356926,25.2603832
LOC100740230,41.01674841,47.31152581,49.56186521,52.75915241,50.93839511,49.2155511,50.71977878,53.64536667,47.26868084
LOC100740231,15.55496501,15.82476046,15.58662834,16.02343471,16.09597599,14.82614842,16.15787429,16.22001415,15.70072641
LOC100740232,17.05362799,20.26285036,18.43207775,18.54275694,19.83507121,18.38920238,18.61545405,19.18175178,19.49455242
LOC100740233,0.031938139,0.008359927,0.068470666,0.044653085,0.054625636,0.017229382,0.047853368,0.044453486,0.039165785
LOC100740234,8.900031767,9.178153504,8.77650396,9.265792306,9.172984722,8.47083935,8.974007771,9.341666074,8.904081332
LOC100740235,10.43757998,7.007841983,9.111231047,7.515332542,16.73861131,8.204313392,8.835618238,6.515708862,13.29877211
LOC100740236,1.292363759,1.343562609,0.751963184,0.92395614,0.861022044,0.826081702,0.868310648,0.968562047,1.203989351
LOC100740237,0.049644763,0.09769303,0.054695408,0.109526661,0.081157961,0.093197929,0.035749953,0.081566678,0.09424305
LOC100740238,27.50402729,26.49117051,27.03740058,28.14651289,28.89281276,26.68195239,29.10073522,29.92503533,27.74956618
LOC100740240,27.97086187,31.83091804,32.68831486,36.00163673,36.62759151,35.21011659,35.01630625,34.13257467,35.55386004
LOC100740241,6.25030694,7.399680599,7.522505696,7.973652375,8.147390508,8.028863791,8.399807246,9.697572083,7.846815156
LOC100740242,0.355064682,0.275289249,0.322055768,0.335040542,0.312715879,0.337651357,0.333264487,0.363750852,0.382260736
LOC100740243,0.070770033,0.012501917,0.054774012,0.078793544,0.021338755,0.020007944,0.033762223,0.084933069,0.044102148
LOC100740244,0.100739799,0.075166717,0.070832104,0.041141092,0.071083193,0.044830786,0.061358077,0.094780298,0.059832644
LOC100740245,5.769033044,6.490339158,6.804151656,6.278747866,6.610306315,6.361219468,6.627141912,7.37563227,6.126173469
LOC100740246,21.46305684,21.1166487,21.93350962,21.69369984,23.35038781,20.65810639,22.37989473,22.73241468,20.79544517
LOC100740247,33.7409666,40.70286465,42.08656667,38.54277453,38.08563612,36.3533319,34.95757622,37.4647629,37.94943737
LOC100740248,62.22828938,60.75458085,63.34809672,62.01685535,63.43662935,64.89099627,63.37841001,65.25448732,59.06739138
LOC100740249,18.65857732,14.73080254,13.99370584,15.13254125,15.4316982,14.0029774,15.66752233,17.12073631,14.65161623
LOC100740250,1.8384361,1.67180955,2.282768999,2.245338864,1.884546535,2.248449491,2.376520215,2.084649961,2.158826891
LOC100740251,243.7147745,204.2975814,183.9153232,175.3734172,183.3716071,164.0282335,191.7447437,210.5540885,183.8269803
LOC100740252,181.1440558,166.3127066,162.1001196,163.2349692,163.7189776,154.8471461,169.326956,168.2154574,167.3563952
LOC100740253,0.116046145,0.124982644,0.07911709,0.12490815,0.084921099,0.114134089,0.105769282,0.115365733,0.117372094
LOC100740254,19.58092198,20.98949199,20.67604076,19.52402028,20.62724541,18.84254929,19.34816211,19.95886633,19.98684185
LOC100740255,115.7735937,127.7884161,139.8645986,138.3910634,138.8373975,129.4004667,135.9696988,136.1596863,131.1547119
LOC100740256,2.564951746,3.74626179,3.574049243,3.35885582,3.236221209,3.52642989,3.526250221,4.020754293,3.556542927
LOC100740257,49.24594353,47.83600007,45.78165967,45.56990461,44.49993951,44.78466128,45.80200944,46.84333666,45.95646939
LOC100740259,28.4283829,31.47758349,30.97452482,33.18862306,34.46240685,33.37115204,33.37235742,34.23154684,34.53508944
LOC100740260,0.021995364,0.01750895,0.010265471,0.033054715,0.022952044,0.02235331,0.024658427,0.015078121,0.013281942
LOC100740261,22.8819803,25.90902369,24.14878455,25.80916456,25.48027379,26.57830662,27.79130922,26.36470487,26.36681386
LOC100740262,20.05415086,18.63140205,17.38581163,18.18978637,19.22489837,17.39939645,19.28928952,18.02935975,19.36922589
LOC100740263,284.0922356,270.1600528,256.9624377,262.2300172,271.7752387,234.9963847,270.4376634,274.3365102,256.3068643
LOC100740265,23.31274133,19.86504405,19.03623011,20.37925264,18.95025637,18.24513594,22.44294895,20.47393432,21.59290336
LOC100740266,244.7112368,272.1736844,294.9790201,279.4627751,266.5559098,256.44132,284.5299007,288.8031431,258.9001267
LOC100740267,0.455868439,0.346569768,0.275487725,0.326476785,0.35362306,0.304764581,0.403592542,0.357331753,0.328645398
LOC100740268,35.3632093,40.2529377,43.07713329,43.33471885,41.19718299,36.68248714,43.80959978,41.32210015,37.74009765
LOC100740269,47.30457569,35.72178985,46.85615747,49.21446386,56.56757273,49.37002733,51.05633314,51.39567556,51.68248506
LOC100740270,0.518431422,1.04179405,0.682331682,1.00079954,0.544003974,0.822286512,0.775078031,0.478891777,0.918290084
LOC100740271,32.87293447,30.76413408,29.9051906,31.04502909,31.88705504,30.75213901,34.1106671,29.84268183,32.54691584
LOC100740272,69.31845809,61.04579159,60.96657027,59.50954918,59.31985121,52.87120836,62.60768016,61.26341089,59.45470526
LOC100740273,14.74693098,14.94564089,15.46118911,16.5615218,16.1302472,16.49689099,16.30020792,18.88908762,15.66535624
LOC100740274,8.711579034,9.363526525,9.540740881,9.32035751,9.714518976,9.325911292,9.541969333,10.6206754,9.123107542
LOC100740276,9.485679799,6.381665716,6.526872452,6.196416292,6.153517937,5.45451615,6.390182375,6.762238068,7.526575948
LOC100740278,13.09123833,13.2505186,12.46783396,14.70713056,13.51804848,13.9587172,14.74929094,15.15418652,13.94607923
LOC100740279,59.55914609,64.72061893,61.31657332,62.49096959,58.92142027,60.2142145,58.82855284,60.90984893,58.75538531
LOC100740281,31.50406673,38.77002556,40.28554278,41.22886188,40.80231218,43.96826793,41.27245891,41.67094199,39.9607054
LOC100740282,15.10049896,15.99232397,15.22557575,16.00763811,16.45062492,15.17816983,16.31085136,16.37670818,15.71710354
LOC100740283,20.90081988,19.53546387,21.02634569,20.32169558,19.2375206,20.12709452,20.8080813,20.89299824,20.14960813
LOC100740284,26.1995038,21.93912914,25.93082637,22.56070965,24.29061638,20.14828361,21.83763259,21.36151522,23.21059919
LOC100740285,37.74638298,36.60208257,35.60703022,36.50829216,38.17833469,37.02182386,40.77836502,37.67261765,38.54693175
LOC100740286,34.61797837,36.82472509,36.04190995,36.53873933,35.65887864,34.41377966,37.28870729,38.68478538,36.54924337
LOC100740287,24.84287751,27.04704814,26.78637115,26.64435152,27.93274771,26.19407892,25.99961053,28.37399814,26.84761623
LOC100740288,11.65456636,11.34571359,11.62684221,11.41276129,12.36925668,11.2627608,12.08444071,12.97558432,12.16383115
LOC100740289,11.08214436,8.229998717,5.729890455,9.006537889,6.760428568,6.566303287,6.739932081,9.912629935,6.653596237
LOC100740290,8.136555568,8.478237353,8.290340431,9.085037908,9.103963084,8.659429943,9.04881072,9.19961531,8.275022525
LOC100740291,6.396317932,6.683526904,6.968683828,6.483352358,6.434965507,6.382892763,6.593306155,6.678894384,6.737227337
LOC100740292,27.0003582,26.42811797,26.47215288,25.53194845,25.51150941,25.73149829,25.81748595,26.65662465,26.86147112
LOC100740293,16.57472489,17.08697463,17.23387849,17.78381963,18.34702595,17.21189369,17.75018815,18.03542564,17.84730379
LOC100740294,22.21371066,24.06242502,27.38566853,22.71233075,23.39282505,22.24413893,21.90740194,21.47689157,23.48580833
LOC100740295,54.89094442,36.20590024,38.08700384,38.28837717,40.15817731,34.98919919,42.05634634,41.95731104,40.70321153
LOC100740296,4.622728278,3.870362032,4.099381613,3.561582223,3.133739561,3.300186156,3.335972722,3.456795357,3.496310512
LOC100740297,9.151529791,8.244896452,11.17975994,8.391337647,5.116366952,5.82322902,4.218391953,3.270368653,8.067969855
LOC100740298,89.42054793,88.68557112,87.61237749,81.23562755,88.65280637,78.96529971,81.22994522,85.43459539,84.38537572
LOC100740299,4.017850185,4.90334366,4.836657422,6.992586715,6.564647115,7.088158603,6.023534755,8.899472005,7.033234728
LOC100740300,2.023097377,1.914653477,1.789686043,1.912209228,2.121872104,1.720387869,1.914099075,2.066533095,1.711352861
LOC100740301,30.58990781,34.85299602,35.46627358,34.8245735,34.95629055,34.98687423,36.03375287,35.13786444,33.81173773
LOC100740302,7.000596336,6.826689006,6.471733437,6.090934893,6.22377455,6.029641169,7.408100228,6.38344072,6.407200955
LOC100740303,8.954719415,8.580961032,7.55918853,8.252284376,7.495165508,6.704491468,8.424072209,7.663573349,7.852138057
LOC100740304,34.08903347,33.49664556,30.95781824,35.55684809,33.43012316,31.88708395,35.14544724,36.00308088,34.21269882
LOC100740305,43.17968232,45.24007984,45.07351212,46.80492425,47.01332002,45.9186852,47.57627944,49.52239594,44.46872349
LOC100740306,2.091636535,2.104946593,2.27196273,1.7227759,1.502246499,1.460183432,1.330947421,1.288991979,1.891823712
LOC100740307,27.84145798,30.03707552,30.23433068,32.51436565,32.36188607,31.63068983,34.06238361,31.49025368,31.10767747
LOC100740308,50.70875005,51.53692444,49.55250298,50.45811169,54.43895699,48.41834508,52.1357858,50.79822839,50.73944392
LOC100740310,2.671453756,1.788551632,2.440528793,5.135563394,1.334319548,1.318402135,33.27090724,2.720646009,1.554820269
LOC100740312,11.70441601,10.7938674,11.45002197,9.386693779,9.666404579,8.617440789,8.50495624,8.444024169,9.684503575
LOC100740313,16.35187361,17.85037824,17.2222087,18.24114804,18.48753281,18.46713004,18.00609424,18.22573086,18.79897628
